178.76	1673.48
179.14	1673.48
179.52	1673.48
179.90	1673.48
180.28	11346.92
180.66	6080.71
181.04	8409.54
181.42	7487.37
181.80	6347.53
182.18	11105.84
182.55	5832.62
182.93	7332.90
183.31	7091.82
183.69	7936.76
184.07	8353.37
184.45	7253.32
184.83	7445.24
185.21	6684.57
185.59	6867.13
185.97	16821.43
186.35	12180.15
186.72	7140.97
187.10	7314.17
187.48	11946.09
187.86	9179.58
188.24	6752.45
188.62	6300.72
189.00	11166.70
189.38	8077.19
189.75	7578.65
190.13	8086.55
190.51	6406.05
190.89	15461.58
191.27	21823.16
191.65	6951.39
192.03	7878.24
192.40	10534.75
192.78	7667.60
193.16	8985.32
193.54	12704.43
193.92	11037.97
194.30	6803.94
194.67	9598.54
195.05	8631.90
195.43	7487.37
195.81	7098.84
196.19	10794.55
196.56	7866.54
196.94	7473.33
197.32	12002.27
197.70	6654.14
198.08	8798.07
198.45	6930.33
198.83	7815.05
199.21	7070.76
199.59	12484.42
199.97	8383.80
200.34	6012.84
200.72	6637.76
201.10	14424.72
201.48	10214.10
201.85	6478.60
202.23	7080.12
202.61	6593.29
202.99	16140.33
203.36	6724.36
203.74	9102.34
204.12	6986.50
204.49	6705.63
204.87	9032.13
205.25	7267.36
205.63	5816.23
206.00	6597.97
206.38	7983.57
206.76	9745.99
207.14	6630.74
207.51	5980.07
207.89	11042.65
208.27	6469.24
208.64	5657.07
209.02	6738.40
209.40	6956.07
209.77	5720.27
210.15	14841.34
210.53	5933.26
210.90	11562.25
211.28	6237.53
211.66	12219.94
212.03	6686.91
212.41	5973.05
212.79	7267.36
213.16	6111.14
213.54	7838.45
213.92	8053.78
214.29	5554.09
214.67	6691.59
215.05	6909.26
215.42	9575.13
215.80	6977.14
216.17	6719.68
216.55	8070.17
216.93	5877.09
217.30	9146.81
217.68	6527.75
218.05	6796.92
218.43	6532.44
218.81	7035.65
219.18	11227.55
219.56	6752.45
219.93	6616.69
220.31	6590.95
220.69	6104.12
221.06	6200.08
221.44	7740.15
221.81	6291.36
222.19	5834.96
222.56	6008.16
222.94	6944.37
223.32	7761.22
223.69	6382.64
224.07	9060.21
224.44	12802.73
224.82	7831.43
225.19	8657.64
225.57	7681.64
225.94	6759.47
226.32	7541.21
226.69	12578.04
227.07	8879.99
227.44	6825.00
227.82	8049.10
228.19	7190.13
228.57	8922.12
228.94	11936.73
229.32	9799.82
229.69	9095.32
230.07	7005.22
230.44	6312.42
230.82	11227.55
231.19	9582.15
231.57	5720.27
231.94	5900.49
232.32	9383.21
232.69	6935.01
233.07	7779.94
233.44	8390.82
233.82	7080.12
234.19	7590.36
234.57	10176.65
234.94	6640.10
235.31	6878.83
235.69	7365.67
236.06	7611.42
236.44	8854.25
236.81	5872.40
237.19	8065.49
237.56	11913.33
237.93	6457.54
238.31	7779.94
238.68	7112.89
239.06	7747.17
239.43	8879.99
239.81	8266.77
240.18	6040.92
240.55	6436.47
240.93	13036.78
241.30	7948.46
241.67	7379.71
242.05	8929.14
242.42	9806.84
242.80	6010.50
243.17	7866.54
243.54	7866.54
243.92	9451.08
244.29	7133.95
244.66	7501.42
245.04	10417.72
245.41	16559.29
245.78	6169.65
246.16	7028.63
246.53	8966.59
246.90	7255.66
