178.76	1834.98
179.14	1834.98
179.52	1834.98
179.90	1734.34
180.28	10326.44
180.66	5984.75
181.04	7889.95
181.42	7110.55
181.80	6031.56
182.18	10267.93
182.55	5628.99
182.93	7162.04
183.31	7026.29
183.69	7688.66
184.07	7915.69
184.45	6878.83
184.83	7005.22
185.21	6291.36
185.59	6569.88
185.97	15503.71
186.35	11482.67
186.72	6925.65
187.10	6939.69
187.48	11122.23
187.86	8784.03
188.24	6534.78
188.62	5879.43
189.00	10464.54
189.38	7534.18
189.75	7197.15
190.13	7604.40
190.51	6171.99
190.89	14525.36
191.27	20119.24
191.65	6787.55
192.03	7613.76
192.40	9856.00
192.78	7368.01
193.16	8549.98
193.54	11662.89
193.92	10366.23
194.30	6581.59
194.67	9041.49
195.05	8287.84
195.43	7162.04
195.81	6794.58
196.19	10239.84
196.56	7461.63
196.94	7173.74
197.32	11204.14
197.70	6436.47
198.08	8374.44
198.45	6588.61
198.83	7346.94
199.21	6684.57
199.59	11852.47
199.97	7836.11
200.34	5771.76
200.72	6530.09
201.10	13287.22
201.48	9692.16
201.85	6237.53
202.23	6693.93
202.61	6478.60
202.99	15609.03
203.36	6452.86
203.74	8793.39
204.12	6836.70
204.49	6260.93
204.87	8409.54
205.25	6841.39
205.63	5731.97
206.00	6260.93
206.38	7616.10
206.76	9121.07
207.14	6282.00
207.51	5746.02
207.89	10471.56
208.27	6239.87
208.64	5362.17
209.02	6654.14
209.40	6722.02
209.77	5387.91
210.15	14010.45
210.53	5916.87
210.90	10757.10
211.28	6022.20
211.66	11609.06
212.03	6291.36
212.41	5778.78
212.79	6972.46
213.16	5853.68
213.54	7337.58
213.92	7478.01
214.29	5437.06
214.67	6384.98
215.05	6649.46
215.42	8814.46
215.80	6684.57
216.17	6502.01
216.55	7487.37
216.93	5675.80
217.30	8669.34
217.68	6120.50
218.05	6459.88
218.43	6263.27
218.81	6602.65
219.18	10586.24
219.56	6604.99
219.93	6406.05
220.31	6331.15
220.69	5834.96
221.06	6033.90
221.44	7442.90
221.81	6111.14
222.19	5507.28
222.56	5961.34
222.94	6576.91
223.32	7365.67
223.69	6216.46
224.07	8503.17
224.44	12109.93
224.82	7405.46
225.19	8126.34
225.57	7412.48
225.94	6499.67
226.32	7021.61
226.69	11630.12
227.07	8208.26
227.44	6642.44
227.82	7468.65
228.19	6789.89
228.57	8292.52
228.94	11098.82
229.32	9301.29
229.69	8566.36
230.07	6700.95
230.44	6024.54
230.82	10406.02
231.19	9109.36
231.57	5483.88
231.94	5715.59
232.32	8739.56
232.69	6628.40
233.07	7295.45
233.44	7873.56
233.82	6759.47
234.19	7096.50
234.57	9701.52
234.94	6223.48
235.31	6635.42
235.69	6906.92
236.06	7225.23
236.44	8273.79
236.81	5626.65
237.19	7592.70
237.56	11042.65
237.93	6258.59
238.31	7339.92
238.68	6780.53
239.06	7356.30
239.43	8627.21
239.81	7798.66
240.18	5797.51
240.55	6026.88
240.93	12306.54
241.30	7503.76
241.67	6935.01
242.05	8362.73
242.42	9193.62
242.80	5654.73
243.17	7485.03
243.54	7353.96
243.92	9032.13
244.29	6874.15
244.66	7342.26
245.04	9872.38
245.41	15218.16
245.78	5888.79
246.16	6541.80
246.53	8549.98
