178.76	1734.34
179.14	1734.34
179.52	1734.34
179.90	1771.79
180.28	10986.47
180.66	6125.18
181.04	8266.77
181.42	7456.95
181.80	6256.25
182.18	10986.47
182.55	5820.91
182.93	7492.05
183.31	7059.06
183.69	7801.01
184.07	8196.56
184.45	7096.50
184.83	7337.58
185.21	6565.20
185.59	6752.45
185.97	16163.74
186.35	11985.88
186.72	7124.59
187.10	7295.45
187.48	11550.54
187.86	8959.57
188.24	6696.27
188.62	6134.54
189.00	10792.21
189.38	7882.92
189.75	7417.16
190.13	7847.82
190.51	6223.48
190.89	14979.43
191.27	20936.09
191.65	6991.18
192.03	7824.41
192.40	10162.61
192.78	7520.14
193.16	8826.16
193.54	12259.73
193.92	10841.36
194.30	6815.64
194.67	9392.57
195.05	8322.94
195.43	7522.48
195.81	6916.28
196.19	10637.73
196.56	7829.09
196.94	7309.49
197.32	11613.74
197.70	6656.48
198.08	8531.25
198.45	6588.61
198.83	7569.29
199.21	6899.90
199.59	12098.23
199.97	8006.97
200.34	5996.45
200.72	6661.16
201.10	13909.80
201.48	10141.54
201.85	6321.79
202.23	6778.19
202.61	6876.49
202.99	40711.28
203.36	6911.60
203.74	9107.02
204.12	7103.53
204.49	6478.60
204.87	8842.54
205.25	7229.91
205.63	5687.50
206.00	6347.53
206.38	7824.41
206.76	9549.39
207.14	6560.52
207.51	5785.80
207.89	10857.75
208.27	6408.39
208.64	5352.81
209.02	6651.80
209.40	6878.83
209.77	5743.67
210.15	14544.09
210.53	5959.00
210.90	11117.54
211.28	6155.61
211.66	11955.46
212.03	6637.76
212.41	5926.24
212.79	7124.59
213.16	5963.68
213.54	7730.79
213.92	7861.86
214.29	5511.96
214.67	6616.69
215.05	6832.02
215.42	9235.75
215.80	6829.68
216.17	6773.51
216.55	7920.37
216.93	5818.57
217.30	8772.33
217.68	6366.26
218.05	6768.83
218.43	6452.86
218.81	6909.26
219.18	11293.08
219.56	6733.72
219.93	6588.61
220.31	6363.92
220.69	5877.09
221.06	6125.18
221.44	7613.76
221.81	6211.78
222.19	5621.97
222.56	6146.25
222.94	6864.79
223.32	7613.76
223.69	6207.10
224.07	8791.05
224.44	12386.12
224.82	7571.63
225.19	8531.25
225.57	7609.08
225.94	6668.19
226.32	7346.94
226.69	12236.32
227.07	8503.17
227.44	6759.47
227.82	7857.18
228.19	6932.67
228.57	8676.37
228.94	11494.37
229.32	9547.05
229.69	8788.71
230.07	6731.38
230.44	6071.35
230.82	10686.89
231.19	9488.53
231.57	5575.16
231.94	5792.83
232.32	8968.93
232.69	6843.73
233.07	7475.67
233.44	8238.69
233.82	6942.03
234.19	7524.82
234.57	10043.24
234.94	6286.68
235.31	6565.20
235.69	7250.98
236.06	7499.08
236.44	8571.04
236.81	5987.09
237.19	7918.03
237.56	11403.09
237.93	6265.61
238.31	7700.36
238.68	6956.07
239.06	7452.27
239.43	8704.45
239.81	8138.04
240.18	5991.77
240.55	6139.23
240.93	12851.88
241.30	7770.58
241.67	7248.64
242.05	8638.92
242.42	9652.37
242.80	6005.81
243.17	7829.09
243.54	7655.89
243.92	9202.99
244.29	7037.99
244.66	7419.50
245.04	10085.37
245.41	16013.95
245.78	5923.90
246.16	6782.87
246.53	8781.69
246.90	7080.12
247.28	12695.07
247.65	6993.52
248.02	6993.52
248.40	9916.85
248.77	7426.52
249.14	8432.95
249.52	6846.07
249.89	8311.24
250.26	6143.91
250.64	7454.61
251.01	15096.46
251.38	5643.03
251.75	7269.70
252.13	6672.87
252.50	8975.95
252.87	13275.52
253.25	5982.41
253.62	7695.68
253.99	5860.70
254.36	9357.46
254.74	6672.87
255.11	5980.07
255.48	5568.13
255.85	14064.28
256.23	5720.27
256.60	5373.87
256.97	6796.92
257.34	8112.30
257.71	7482.69
258.09	6635.42
258.46	7852.50
258.83	11162.01
259.20	9568.11
259.58	7000.54
259.95	7410.14
260.32	9296.61
260.69	5975.39
261.06	10923.28
261.44	6277.32
261.81	13083.59
262.18	7772.92
262.55	6260.93
262.92	7176.08
263.29	6623.72
263.67	5729.63
264.04	6597.97
264.41	6867.13
264.78	6502.01
265.15	10083.03
265.52	12187.17
265.90	7293.11
266.27	6333.49
266.64	5645.37
267.01	5338.76
267.38	7934.42
267.75	6237.53
268.12	5341.10
268.50	6986.50
268.87	6279.66
269.24	6188.38
269.61	7637.17
269.98	8318.26
270.35	7852.50
270.72	6076.03
271.09	6752.45
271.46	6576.91
271.83	7925.05
272.21	9062.55
272.58	5966.03
272.95	6270.30
273.32	7288.43
273.69	7162.04
274.06	5605.58
274.43	6167.31
274.80	7063.74
275.17	7676.96
275.54	11274.36
275.91	7452.27
276.28	7204.17
276.65	7691.00
277.02	11250.96
277.39	6195.40
277.76	6129.86
278.13	8238.69
278.50	8739.56
278.87	10284.31
279.24	8992.34
279.61	8369.76
279.98	9865.36
280.35	6375.62
280.72	7513.12
281.09	7124.59
281.46	7365.67
281.83	6047.94
282.20	7726.11
282.57	6544.14
282.94	7946.12
283.31	6651.80
283.68	7571.63
284.05	5689.84
284.42	5287.27
284.79	7588.02
285.16	8617.85
285.53	7077.78
285.90	7199.49
286.27	14497.28
286.64	5476.85
287.01	6441.15
287.38	8414.23
287.75	58473.60
288.12	8416.57
288.49	16297.15
288.86	6036.24
289.23	6136.88
289.59	6267.95
289.96	5933.26
290.33	6384.98
290.70	6576.91
291.07	8421.25
291.44	7915.69
291.81	5996.45
292.18	7145.66
292.55	6665.85
292.91	12432.93
293.28	8322.94
293.65	10705.61
294.02	7805.69
294.39	5554.09
294.76	7089.48
295.13	7389.07
295.50	7030.97
295.86	6979.48
296.23	6471.58
296.60	5778.78
296.97	6424.77
297.34	6860.11
297.71	8725.52
298.07	7286.09
298.44	5371.53
298.81	7772.92
299.18	7321.20
299.55	10445.81
299.91	6864.79
300.28	7344.60
300.65	5371.53
301.02	7487.37
301.39	7957.82
301.75	13310.63
302.12	8262.09
302.49	6946.71
302.86	10209.42
303.23	7272.04
303.59	5823.25
303.96	17118.68
304.33	9701.52
304.70	14689.20
305.06	6567.54
305.43	10136.86
305.80	8173.15
306.17	8971.27
306.53	6293.70
306.90	9240.44
307.27	7115.23
307.64	10609.65
308.00	6377.96
308.37	6382.64
308.74	11929.71
309.11	8723.18
309.47	6242.21
309.84	5526.00
310.21	7190.13
310.57	7389.07
310.94	6656.48
311.31	7171.40
311.67	7726.11
312.04	5423.02
312.41	9593.86
312.77	8166.13
313.14	6312.42
313.51	6925.65
313.87	6518.39
314.24	6399.02
314.61	6232.85
314.97	6621.38
315.34	7162.04
315.71	5554.09
316.07	8959.57
316.44	5837.30
316.81	8643.60
317.17	6260.93
317.54	15393.70
