178.76	1764.76
179.14	1764.76
179.52	1764.76
179.90	1764.76
180.28	10349.85
180.66	9404.27
181.04	9268.52
181.42	7164.38
181.80	6080.71
182.18	10743.06
182.55	5823.25
182.93	7047.35
183.31	6705.63
183.69	7667.60
184.07	7812.71
184.45	6916.28
184.83	7012.24
185.21	6387.32
185.59	6560.52
185.97	15494.35
186.35	11431.18
186.72	6860.11
187.10	6995.86
187.48	11140.95
187.86	8769.99
188.24	6490.31
188.62	6038.58
189.00	10473.90
189.38	7777.60
189.75	7625.47
190.13	7735.47
190.51	6204.76
190.89	14361.53
191.27	20072.43
191.65	6689.25
192.03	7595.04
192.40	10092.39
192.78	7281.41
193.16	8465.72
193.54	11800.98
193.92	10356.87
194.30	6499.67
194.67	9240.44
195.05	8016.33
195.43	7133.95
195.81	6724.36
196.19	10403.68
196.56	7510.78
196.94	7342.26
197.32	11190.10
197.70	6457.54
198.08	8292.52
198.45	6551.16
198.83	7389.07
199.21	6616.69
199.59	11562.25
199.97	8004.63
200.34	5813.89
200.72	6368.60
201.10	13490.85
201.48	9392.57
201.85	6092.41
202.23	6672.87
202.61	6387.32
202.99	15136.24
203.36	6312.42
203.74	8875.31
204.12	7255.66
204.49	6471.58
204.87	8519.55
205.25	6771.17
205.63	5694.52
206.00	6251.57
206.38	7721.43
206.76	9284.91
207.14	6476.26
207.51	5788.14
207.89	10274.95
208.27	6225.82
208.64	5181.95
209.02	6403.71
209.40	6780.53
209.77	5570.48
210.15	14143.86
210.53	5846.66
210.90	10899.87
211.28	6022.20
211.66	11494.37
212.03	6366.26
212.41	5668.78
212.79	6977.14
213.16	5825.59
213.54	7442.90
213.92	7585.68
214.29	5462.81
214.67	6494.99
215.05	6700.95
215.42	8961.91
215.80	6663.51
216.17	6572.22
216.55	7578.65
216.93	5500.26
217.30	8695.09
217.68	6179.01
218.05	6541.80
218.43	6389.66
218.81	6530.09
219.18	10700.93
219.56	6485.62
219.93	6338.17
220.31	6562.86
220.69	5771.76
221.06	5980.07
221.44	7489.71
221.81	6092.41
222.19	5703.89
222.56	5930.92
222.94	6707.98
223.32	7300.13
223.69	5996.45
224.07	8568.70
224.44	9497.89
224.82	7297.79
225.19	8098.25
225.57	7335.24
225.94	6420.09
226.32	7030.97
226.69	11983.54
227.07	11578.63
